clientId,ms,x,y,z
alpha,6747,-0.3515625,0.24609375,1.29296875
alpha,6750,-0.16796875,0.0546875,0.9453125
alpha,6752,0.064453125,0.072265625,0.91015625
alpha,6755,-0.111328125,-0.060546875,0.982421875
alpha,6757,-0.3515625,0.099609375,1.02734375
alpha,6760,-0.2890625,0.009765625,0.79296875
alpha,6763,-0.146484375,-0.0625,0.837890625
alpha,6765,-0.0703125,-0.00390625,0.78515625
alpha,6768,-0.130859375,-0.12890625,0.970703125
alpha,6770,-0.130859375,0.13671875,1.048828125
alpha,6773,-0.103515625,0.119140625,1.07421875
alpha,6777,-0.1484375,0.025390625,0.919921875
alpha,6780,-0.130859375,-0.001953125,0.873046875
alpha,6783,-0.169921875,-0.017578125,0.9453125
alpha,6787,-0.23046875,0.06640625,1.1015625
alpha,6789,-0.251953125,0.05859375,1.109375
alpha,6792,-0.318359375,0.0234375,1.044921875
alpha,6794,-0.333984375,0.03515625,0.986328125
alpha,6797,-0.29296875,0.013671875,0.87890625
alpha,6799,-0.177734375,0.046875,0.79296875
alpha,6802,-0.140625,0.0546875,0.783203125
alpha,6804,-0.1171875,0.03125,0.830078125
alpha,6807,-0.09765625,0.041015625,0.92578125
alpha,6809,-0.130859375,0.048828125,0.93359375
alpha,6812,-0.162109375,0.03125,0.984375
alpha,6814,-0.1640625,0.0234375,0.970703125
alpha,6817,-0.15234375,0.015625,0.935546875
alpha,6819,-0.158203125,0.04296875,0.994140625
alpha,6822,-0.1484375,0.0546875,1.017578125
alpha,6824,-0.142578125,0.046875,1.01171875
alpha,6827,-0.16015625,0.02734375,0.970703125
alpha,6829,-0.189453125,0.041015625,0.97265625
alpha,6832,-0.177734375,0.03515625,0.955078125
alpha,6834,-0.15234375,0.025390625,0.990234375
alpha,6837,-0.15625,0.09765625,1.0703125
alpha,6839,-0.103515625,0.05859375,1.0390625
alpha,6842,-0.001953125,0.03515625,0.955078125
alpha,6844,0.048828125,0.009765625,0.84375
alpha,6847,0.072265625,0.04296875,1.0
alpha,6849,0.08203125,0.1171875,1.15234375
alpha,6852,0.037109375,0.076171875,1.009765625
alpha,6854,0.01953125,0.02734375,0.966796875
alpha,6857,-0.013671875,0.0546875,0.951171875
alpha,6859,0.044921875,0.05859375,0.96484375
alpha,6862,0.083984375,0.025390625,0.998046875
alpha,6865,0.083984375,0.03125,0.94140625
alpha,6867,0.072265625,0.029296875,0.892578125
alpha,6870,0.10546875,0.0546875,0.919921875
alpha,6872,0.158203125,0.052734375,0.970703125
alpha,6875,0.197265625,0.064453125,1.03125
alpha,6877,0.234375,0.080078125,0.9921875
alpha,6880,0.25,0.0625,0.986328125
alpha,6883,0.21484375,0.060546875,0.912109375
alpha,6885,0.15625,0.068359375,1.001953125
alpha,6888,0.154296875,0.037109375,1.05859375
alpha,6892,0.19140625,0.03515625,1.013671875
alpha,6895,0.142578125,0.041015625,1.021484375
alpha,6897,0.1171875,0.0390625,0.96875
alpha,6900,0.146484375,0.03125,0.96875
alpha,6902,0.228515625,0.03125,0.970703125
alpha,6906,0.23828125,0.04296875,0.955078125
alpha,6910,0.162109375,0.044921875,0.96875
alpha,6912,0.154296875,0.037109375,1.021484375
alpha,6914,0.16796875,0.04296875,0.99609375
alpha,6917,0.2265625,0.056640625,0.970703125
alpha,6919,0.224609375,0.03125,0.970703125
alpha,6922,0.228515625,0.01171875,0.994140625
alpha,6924,0.189453125,0.017578125,0.96875
alpha,6927,0.142578125,0.025390625,0.96875
alpha,6929,0.119140625,0.029296875,1.015625
alpha,6932,0.146484375,0.07421875,1.01171875
alpha,6934,0.203125,0.0234375,0.984375
alpha,6937,0.1953125,0.033203125,1.021484375
alpha,6939,0.1484375,0.083984375,1.111328125
alpha,6942,0.123046875,0.005859375,1.07421875
alpha,6944,0.099609375,0.0,0.974609375
alpha,6947,0.083984375,-0.00390625,0.953125
alpha,6949,0.08203125,-0.00390625,1.0
alpha,6952,0.04296875,0.119140625,1.0703125
alpha,6954,0.0078125,0.08984375,1.0234375
alpha,6957,-0.0390625,0.078125,0.990234375
alpha,6959,-0.0703125,0.037109375,0.955078125
alpha,6962,-0.044921875,0.01171875,0.927734375
alpha,6964,-0.04296875,0.01171875,0.943359375
alpha,6967,-0.044921875,0.013671875,0.955078125
alpha,6969,-0.013671875,0.017578125,0.982421875
alpha,6972,-0.072265625,0.005859375,0.97265625
alpha,6974,-0.01171875,0.013671875,0.97265625
alpha,6977,0.029296875,-0.099609375,0.955078125
alpha,6979,0.109375,-0.048828125,0.65625
alpha,6982,0.03515625,-0.0078125,0.52734375
alpha,6985,-0.076171875,-0.484375,0.17578125
alpha,6987,-0.05078125,-0.03125,0.40234375
alpha,6990,-0.03515625,0.12890625,0.994140625
alpha,6992,-0.107421875,-0.044921875,1.14453125
alpha,6995,-0.025390625,0.048828125,1.044921875
alpha,6997,0.029296875,-0.041015625,0.947265625
alpha,7000,0.009765625,-0.05078125,0.9453125
alpha,7003,-0.013671875,0.107421875,0.9765625
alpha,7005,0.013671875,-0.017578125,0.921875
alpha,7008,-0.0078125,-0.015625,0.986328125
alpha,7010,-0.01171875,0.025390625,0.9609375
alpha,7013,-0.064453125,0.0,1.015625
alpha,7015,-0.07421875,0.052734375,0.982421875
alpha,7018,-0.083984375,0.0390625,0.990234375
alpha,7022,0.033203125,0.033203125,0.953125
alpha,7025,0.009765625,0.03125,0.982421875
alpha,7027,0.005859375,0.04296875,1.0
alpha,7030,0.013671875,0.02734375,0.9921875
alpha,7033,0.052734375,0.041015625,0.9921875
alpha,7037,0.056640625,0.037109375,0.994140625
alpha,7040,0.025390625,0.029296875,0.966796875
alpha,7042,-0.015625,0.025390625,0.955078125
alpha,7044,-0.015625,0.033203125,1.00390625
alpha,7047,0.02734375,0.041015625,0.990234375
alpha,7049,0.060546875,0.001953125,0.93359375
alpha,7052,0.0,0.083984375,0.955078125
alpha,7054,0.04296875,0.05859375,0.9453125
alpha,7057,0.041015625,0.0390625,0.880859375
alpha,7059,0.052734375,0.0234375,0.88671875
alpha,7062,0.068359375,0.029296875,0.9140625
alpha,7064,0.12109375,0.087890625,0.97265625
alpha,7067,0.060546875,-0.08203125,0.8046875
alpha,7069,0.021484375,0.0859375,0.984375
alpha,7072,0.00390625,0.115234375,1.037109375
alpha,7074,0.00390625,0.08203125,1.03515625
alpha,7077,0.078125,0.044921875,0.99609375
alpha,7079,0.095703125,-0.06640625,0.806640625
alpha,7082,0.107421875,0.060546875,0.890625
alpha,7084,0.115234375,0.087890625,0.91015625
alpha,7087,0.15625,0.125,0.93359375
alpha,7089,0.142578125,0.083984375,0.892578125
alpha,7092,0.115234375,0.048828125,0.873046875
alpha,7094,0.09375,0.029296875,0.857421875
alpha,7097,0.083984375,0.095703125,0.978515625
alpha,7100,0.06640625,0.140625,1.037109375
alpha,7102,0.04296875,0.1328125,0.9375
alpha,7105,0.05078125,0.087890625,0.900390625
alpha,7107,0.099609375,0.07421875,0.962890625
alpha,7110,0.0859375,0.134765625,0.994140625
alpha,7112,0.05859375,0.0390625,0.853515625
alpha,7115,0.029296875,0.0078125,0.873046875
alpha,7117,-0.01171875,0.1015625,0.958984375
alpha,7120,-0.025390625,0.10546875,1.0234375
alpha,7122,-0.04296875,0.080078125,0.986328125
alpha,7125,-0.033203125,0.021484375,0.86328125
alpha,7128,-0.05859375,-0.0078125,0.71875
alpha,7130,-0.0859375,0.00390625,0.779296875
alpha,7133,-0.076171875,0.0390625,0.87890625
alpha,7135,-0.103515625,0.056640625,0.8828125
alpha,7138,-0.119140625,0.015625,0.875
alpha,7140,-0.109375,0.041015625,0.8984375
alpha,7143,-0.146484375,0.05859375,0.91796875
alpha,7147,-0.16796875,0.03515625,0.970703125
alpha,7150,-0.169921875,0.04296875,1.005859375
alpha,7152,-0.17578125,0.015625,0.984375
alpha,7155,-0.140625,0.017578125,0.98828125
alpha,7157,-0.064453125,0.0234375,1.005859375
alpha,7161,-0.03515625,0.01171875,0.94921875
alpha,7163,-0.009765625,0.009765625,0.953125
alpha,7166,-0.060546875,0.033203125,1.0234375
alpha,7168,-0.10546875,0.033203125,1.052734375
alpha,7170,-0.140625,0.02734375,1.021484375
alpha,7173,-0.1640625,-0.0078125,1.017578125
alpha,7175,-0.15234375,0.001953125,1.0078125
alpha,7178,-0.12890625,0.005859375,0.998046875
alpha,7180,-0.125,-0.0078125,1.0078125
alpha,7183,-0.150390625,0.013671875,1.033203125
alpha,7185,-0.150390625,0.001953125,1.033203125
alpha,7188,-0.20703125,-0.01953125,0.982421875
alpha,7190,-0.25,0.021484375,0.99609375
alpha,7193,-0.201171875,-0.017578125,0.974609375
alpha,7195,-0.115234375,0.046875,0.94921875
alpha,7198,-0.0625,0.00390625,0.974609375
alpha,7200,-0.083984375,-0.021484375,1.005859375
alpha,7203,-0.0703125,0.01171875,1.060546875
alpha,7205,-0.087890625,0.01953125,1.029296875
alpha,7208,-0.068359375,0.013671875,1.087890625
alpha,7210,-0.033203125,0.029296875,1.09765625
alpha,7213,-0.1796875,0.06640625,1.171875
alpha,7215,-0.255859375,-0.087890625,1.03515625
alpha,7218,-0.2578125,-0.08984375,0.95703125
alpha,7221,-0.205078125,0.015625,1.068359375
alpha,7223,-0.171875,0.05859375,1.091796875
alpha,7226,-0.169921875,-0.03515625,0.88671875
alpha,7228,-0.138671875,-0.08203125,0.91015625
alpha,7231,-0.193359375,-0.015625,0.962890625
alpha,7233,-0.169921875,0.09375,1.044921875
alpha,7236,-0.173828125,0.013671875,1.19140625
alpha,7238,-0.09765625,0.150390625,1.34375
alpha,7241,-0.107421875,0.103515625,0.95703125
alpha,7245,-0.07421875,-0.072265625,0.974609375
alpha,7247,-0.083984375,0.1328125,1.224609375
alpha,7250,-0.103515625,0.1875,1.59375
alpha,7253,-0.228515625,0.2734375,1.892578125
alpha,7255,-0.015625,0.193359375,1.560546875
alpha,7258,0.123046875,0.142578125,1.31640625
alpha,7260,-0.15234375,0.14453125,1.21875
alpha,7263,-0.1796875,-0.193359375,0.501953125
alpha,7265,-0.146484375,-0.189453125,0.345703125
alpha,7268,-0.123046875,0.107421875,0.99609375
alpha,7271,-0.080078125,0.0234375,1.33984375
alpha,7275,0.123046875,0.49609375,1.83203125
alpha,7278,0.1640625,0.5,1.853515625
alpha,7280,0.125,0.236328125,1.65234375
alpha,7283,0.0703125,0.083984375,1.236328125
alpha,7285,0.06640625,-0.12890625,0.984375
alpha,7288,0.08203125,0.0390625,1.181640625
alpha,7291,-0.0546875,0.033203125,1.423828125
alpha,7293,0.048828125,0.30078125,1.302734375
alpha,7296,0.1171875,0.17578125,1.169921875
alpha,7298,0.138671875,0.150390625,1.1171875
alpha,7301,0.1484375,-0.060546875,0.798828125
alpha,7303,0.1640625,-0.19140625,0.544921875
alpha,7306,0.1015625,-0.091796875,0.578125
alpha,7308,0.021484375,0.15234375,0.947265625
alpha,7311,0.083984375,0.25390625,0.95703125
alpha,7313,-0.205078125,-0.19921875,-0.00390625
alpha,7316,-0.041015625,-0.21875,0.015625
alpha,7318,0.25,0.02734375,0.455078125
alpha,7321,0.046875,0.009765625,0.302734375
alpha,7323,0.123046875,-0.10546875,0.5390625
alpha,7326,0.361328125,0.021484375,0.630859375
alpha,7328,0.193359375,0.046875,0.8203125
alpha,7331,0.220703125,0.05859375,1.052734375
alpha,7333,0.322265625,0.212890625,1.015625
alpha,7336,0.349609375,0.234375,1.099609375
alpha,7338,0.357421875,0.1171875,1.080078125
alpha,7341,0.349609375,0.23828125,0.96484375
alpha,7345,0.32421875,0.27734375,1.166015625
alpha,7347,0.302734375,0.37890625,1.33984375
alpha,7350,0.44140625,0.349609375,1.451171875
alpha,7352,0.546875,0.203125,1.3359375
alpha,7355,0.478515625,0.20703125,1.259765625
alpha,7358,0.380859375,0.162109375,1.234375
alpha,7360,0.32421875,0.171875,1.205078125
alpha,7363,0.3125,0.115234375,1.1171875
alpha,7365,0.265625,0.099609375,1.044921875
alpha,7368,0.306640625,0.072265625,1.021484375
alpha,7370,0.375,0.119140625,1.03515625
alpha,7373,0.388671875,0.068359375,1.009765625
alpha,7377,0.3515625,0.05859375,1.029296875
alpha,7380,0.32421875,0.033203125,1.01171875
alpha,7382,0.396484375,-0.001953125,0.99609375
alpha,7385,0.4140625,0.025390625,0.927734375
alpha,7387,0.34375,-0.013671875,0.916015625
alpha,7390,0.33984375,0.037109375,0.953125
alpha,7392,0.2265625,0.0625,1.091796875
alpha,7395,0.1171875,-0.0390625,1.099609375
alpha,7398,0.341796875,0.00390625,0.9765625
alpha,7402,0.314453125,0.017578125,1.025390625
alpha,7405,0.322265625,0.177734375,1.1484375
alpha,7407,0.19921875,0.048828125,1.107421875
alpha,7410,0.25,0.12109375,1.078125
alpha,7412,0.251953125,0.087890625,1.04296875
alpha,7415,0.177734375,-0.11328125,1.03515625
alpha,7417,0.1953125,0.15625,1.09375
alpha,7420,0.076171875,0.078125,1.1171875
alpha,7422,0.064453125,-0.107421875,1.03515625
alpha,7425,0.259765625,0.033203125,0.98828125
alpha,7427,0.3125,0.001953125,0.98828125
alpha,7430,0.150390625,0.099609375,1.19921875
alpha,7432,0.048828125,-0.001953125,0.904296875
alpha,7435,0.060546875,-0.1328125,0.91015625
alpha,7437,0.046875,-0.015625,1.017578125
alpha,7440,-0.05859375,0.0859375,1.001953125
alpha,7443,-0.00390625,-0.119140625,0.921875
alpha,7445,0.0234375,0.056640625,0.7421875
alpha,7448,0.01171875,-0.060546875,0.734375
alpha,7450,0.015625,-0.177734375,0.568359375
alpha,7453,0.19921875,0.119140625,1.060546875
alpha,7455,0.140625,0.033203125,1.443359375
alpha,7458,0.001953125,0.166015625,1.615234375
alpha,7460,-0.0078125,0.388671875,1.5703125
alpha,7463,0.017578125,0.009765625,1.171875
alpha,7465,0.212890625,-0.046875,0.75390625
alpha,7468,0.134765625,0.17578125,0.796875
alpha,7470,-0.095703125,-0.150390625,0.845703125
alpha,7473,-0.125,0.06640625,0.921875
alpha,7475,-0.169921875,0.05859375,1.494140625
alpha,7478,-0.146484375,-0.009765625,1.1875
alpha,7481,-0.021484375,0.041015625,1.0390625
alpha,7483,-0.083984375,-0.05859375,0.548828125
alpha,7486,-0.10546875,-0.11328125,0.89453125
alpha,7488,-0.09765625,0.087890625,0.73046875
alpha,7491,-0.123046875,-0.115234375,0.654296875
alpha,7493,-0.123046875,-0.025390625,0.697265625
alpha,7496,-0.205078125,-0.0234375,0.666015625
alpha,7500,-0.189453125,0.0546875,0.884765625
alpha,7503,-0.173828125,0.138671875,0.865234375
alpha,7506,-0.13671875,0.029296875,0.8671875
alpha,7508,-0.056640625,0.09375,0.962890625
alpha,7511,-0.046875,0.091796875,0.96875
alpha,7515,-0.0546875,0.080078125,0.935546875
alpha,7518,-0.0078125,0.123046875,0.978515625
alpha,7520,-0.05078125,0.080078125,0.955078125
alpha,7523,-0.041015625,0.025390625,1.060546875
alpha,7527,-0.056640625,0.0625,1.05078125
alpha,7530,-0.072265625,0.1328125,1.130859375
alpha,7532,-0.080078125,0.09765625,1.095703125
alpha,7535,-0.0625,0.111328125,1.17578125
alpha,7537,-0.130859375,0.080078125,1.1484375
alpha,7540,-0.16015625,0.0546875,0.966796875
alpha,7543,-0.109375,-0.00390625,0.708984375
alpha,7545,-0.15234375,-0.005859375,0.7109375
alpha,7548,-0.1171875,0.11328125,0.892578125
alpha,7550,-0.12109375,0.072265625,1.037109375
alpha,7553,-0.1953125,0.146484375,1.158203125
alpha,7555,-0.216796875,0.12109375,1.068359375
alpha,7558,-0.21484375,0.09765625,1.025390625
alpha,7560,-0.201171875,0.072265625,0.994140625
alpha,7563,-0.203125,0.09765625,1.08203125
alpha,7565,-0.208984375,0.10546875,1.0703125
alpha,7568,-0.19921875,0.041015625,0.9921875
alpha,7570,-0.23828125,0.0859375,1.0234375
alpha,7573,-0.201171875,0.056640625,1.00390625
alpha,7575,-0.169921875,0.05859375,1.009765625
alpha,7578,-0.154296875,0.05078125,0.998046875
alpha,7580,-0.125,0.064453125,0.96484375
alpha,7583,-0.1484375,0.083984375,1.013671875
alpha,7585,-0.140625,0.044921875,1.01953125
alpha,7588,-0.169921875,0.08984375,0.94921875
alpha,7590,-0.19921875,0.044921875,0.93359375
alpha,7593,-0.203125,0.072265625,0.97265625
alpha,7595,-0.205078125,0.080078125,0.966796875
alpha,7598,-0.169921875,0.0546875,0.978515625
alpha,7601,-0.10546875,0.064453125,0.9375
alpha,7603,-0.099609375,0.041015625,0.892578125
alpha,7606,-0.12109375,0.017578125,0.953125
alpha,7608,-0.146484375,0.091796875,0.978515625
alpha,7611,-0.1484375,0.056640625,1.013671875
alpha,7615,-0.138671875,0.091796875,1.087890625
alpha,7617,-0.0859375,0.072265625,1.00390625
alpha,7620,0.00390625,0.09765625,1.09375
alpha,7623,0.013671875,0.037109375,0.984375
alpha,7625,-0.005859375,-0.09765625,0.732421875
alpha,7628,-0.02734375,-0.009765625,0.658203125
alpha,7630,-0.01171875,-0.03515625,0.8203125
alpha,7633,-0.009765625,0.0546875,0.87890625
alpha,7635,0.0390625,0.103515625,0.93359375
alpha,7638,0.025390625,0.0078125,0.912109375
alpha,7641,0.044921875,0.017578125,0.849609375
alpha,7643,0.083984375,-0.0625,0.875
alpha,7646,0.087890625,0.1171875,1.06640625
alpha,7649,0.03125,0.150390625,1.1875
alpha,7651,0.05078125,0.0390625,0.95703125
alpha,7654,0.134765625,-0.0078125,1.0078125
alpha,7656,0.103515625,0.03515625,1.087890625
alpha,7660,0.0703125,0.080078125,1.001953125
alpha,7663,0.1484375,0.0703125,1.041015625
alpha,7665,0.171875,0.09375,1.033203125
alpha,7668,0.1640625,0.041015625,1.017578125
alpha,7670,0.138671875,-0.00390625,0.96875
alpha,7673,0.173828125,0.017578125,0.962890625
alpha,7675,0.13671875,0.060546875,1.0390625
alpha,7678,0.087890625,0.021484375,0.98046875
alpha,7680,0.12109375,0.01171875,0.923828125
alpha,7683,0.193359375,0.01171875,0.955078125
alpha,7685,0.205078125,0.00390625,0.96484375
alpha,7688,0.208984375,0.0078125,1.0
alpha,7690,0.1875,0.048828125,0.984375
alpha,7693,0.197265625,0.013671875,0.982421875
alpha,7695,0.232421875,0.0234375,1.001953125
alpha,7698,0.232421875,0.017578125,0.921875
alpha,7700,0.21484375,-0.015625,0.921875
alpha,7703,0.169921875,0.0234375,0.93359375
alpha,7705,0.13671875,0.01953125,1.025390625
alpha,7708,0.115234375,0.05078125,1.01953125
alpha,7710,0.12109375,0.060546875,1.037109375
alpha,7713,0.150390625,0.03125,0.97265625
alpha,7718,0.150390625,0.0234375,0.982421875
alpha,7720,0.107421875,0.0390625,0.966796875
alpha,7723,0.162109375,0.029296875,0.96875
alpha,7725,0.1796875,0.02734375,0.92578125
alpha,7728,0.171875,0.013671875,0.9453125
alpha,7730,0.14453125,0.04296875,0.947265625
alpha,7733,0.125,0.044921875,0.927734375
alpha,7735,0.083984375,0.048828125,0.96484375
alpha,7738,0.111328125,0.044921875,0.9375
alpha,7740,0.123046875,0.037109375,0.974609375
alpha,7743,0.10546875,0.048828125,0.98046875
alpha,7746,0.1171875,0.03515625,1.01953125
alpha,7748,0.1171875,0.060546875,1.01171875
alpha,7752,0.109375,0.056640625,0.9921875
alpha,7755,0.12890625,0.056640625,0.970703125
alpha,7757,0.138671875,0.046875,0.96484375
alpha,7760,0.115234375,0.060546875,1.005859375
alpha,7763,0.087890625,0.052734375,1.01171875
alpha,7765,0.072265625,0.05859375,0.95703125
alpha,7768,0.064453125,0.05078125,0.994140625
alpha,7770,0.03515625,0.044921875,0.9453125
alpha,7773,0.05078125,0.05078125,0.97265625
alpha,7776,0.08203125,0.046875,0.998046875
alpha,7780,0.052734375,0.05078125,1.005859375
alpha,7783,0.056640625,0.037109375,1.009765625
alpha,7785,0.08984375,0.046875,1.005859375
alpha,7788,0.087890625,0.041015625,0.986328125
alpha,7790,0.052734375,0.0546875,1.029296875
alpha,7793,0.05078125,0.041015625,1.064453125
alpha,7797,0.05859375,0.080078125,1.083984375
alpha,7799,0.08203125,0.080078125,1.09765625
alpha,7802,0.0703125,0.021484375,1.04296875
alpha,7804,0.033203125,0.052734375,1.03515625
alpha,7807,0.044921875,0.07421875,1.04296875
alpha,7809,0.037109375,0.01953125,0.98828125
alpha,7812,0.078125,0.048828125,0.9921875
alpha,7814,0.0859375,0.04296875,1.0
alpha,7817,0.03515625,0.072265625,1.05078125
alpha,7819,-0.013671875,0.087890625,1.052734375
alpha,7822,-0.009765625,0.0234375,0.96484375
alpha,7824,0.05078125,0.037109375,0.970703125
alpha,7827,0.060546875,0.0703125,1.00390625
alpha,7829,-0.041015625,0.0546875,1.025390625
alpha,7832,-0.04296875,0.03125,1.05859375
alpha,7834,-0.04296875,0.03515625,0.978515625
alpha,7837,0.00390625,0.021484375,1.0
alpha,7839,0.0078125,-0.11328125,0.873046875
alpha,7842,-0.01953125,0.03515625,1.013671875
alpha,7845,-0.08203125,0.158203125,1.15234375
alpha,7848,-0.1328125,0.060546875,1.068359375
alpha,7850,-0.107421875,0.0546875,0.9765625
alpha,7853,-0.08203125,0.013671875,0.94921875
alpha,7855,-0.044921875,0.009765625,0.98046875
alpha,7858,-0.052734375,0.04296875,0.970703125
alpha,7860,-0.076171875,0.03125,0.951171875
alpha,7863,-0.064453125,0.041015625,0.923828125
alpha,7865,-0.05078125,0.041015625,0.947265625
alpha,7868,-0.05859375,0.076171875,1.0
alpha,7872,-0.080078125,0.052734375,0.994140625
alpha,7874,-0.095703125,0.052734375,0.98046875
alpha,7877,-0.072265625,0.05859375,0.962890625
alpha,7880,-0.04296875,0.05078125,0.98828125
alpha,7882,-0.025390625,0.044921875,0.9765625
alpha,7885,-0.02734375,0.05078125,0.98828125
alpha,7887,-0.04296875,0.041015625,1.0
alpha,7890,-0.033203125,0.04296875,1.021484375
alpha,7892,-0.0234375,0.044921875,1.005859375
alpha,7895,-0.013671875,0.0546875,1.005859375
alpha,7898,0.0,0.05078125,1.013671875
alpha,7900,-0.01171875,0.052734375,0.99609375
alpha,7903,-0.029296875,0.044921875,0.99609375
alpha,7906,-0.001953125,0.04296875,0.98046875
alpha,7909,0.009765625,0.044921875,0.98046875
alpha,7911,0.009765625,0.048828125,0.990234375
alpha,7914,0.0078125,0.048828125,0.98046875
alpha,7916,0.013671875,0.04296875,0.974609375
alpha,7919,0.01953125,0.037109375,0.97265625
alpha,7921,0.009765625,0.033203125,0.982421875
alpha,7923,0.0234375,0.041015625,0.9921875
alpha,7926,0.013671875,0.03515625,0.982421875
alpha,7928,0.01171875,0.03515625,0.978515625
alpha,7931,0.017578125,0.044921875,0.98046875
alpha,7933,0.029296875,0.04296875,0.990234375
alpha,7936,0.0234375,0.046875,0.970703125
alpha,7938,0.029296875,0.05078125,0.974609375
alpha,7941,0.046875,0.04296875,0.97265625
